symbol,trade_date,event_time,business_anchor_time,event_kind,event_role,sequence_label,probe_strength_score,fwd_1d_close_ret_pct,fwd_1d_high_ret_pct,fwd_1d_low_ret_pct,fwd_3d_close_ret_pct,fwd_3d_high_ret_pct,fwd_3d_low_ret_pct,fwd_5d_close_ret_pct,fwd_5d_high_ret_pct,fwd_5d_low_ret_pct,fwd_10d_close_ret_pct,fwd_10d_high_ret_pct,fwd_10d_low_ret_pct,fwd_20d_close_ret_pct,fwd_20d_high_ret_pct,fwd_20d_low_ret_pct,fwd_10d_max_runup_pct,fwd_10d_max_drawdown_pct
sh600152,2026-03-25,09:30,11:00,launch_day,launch_without_probe,直接启动,60.94,-1.4535,2.7132,-2.0349,9.7868,11.0465,-4.5543,0.7752,14.438,-4.5543,-4.5543,14.438,-12.3062,14.1473,48.1589,-12.3062,14.438,-12.3062
sh600152,2026-03-30,09:30,09:40,launch_day,launch_without_probe,直接启动,56.03,-7.6787,4.2365,-8.12,-11.827,4.2365,-12.4448,-15.4457,4.2365,-17.4757,4.9426,4.9426,-20.1236,38.4819,38.4819,-20.1236,4.9426,-20.1236
sh600152,2026-04-13,09:30,09:35,launch_day,launch_without_probe,直接启动,58.33,9.9907,9.9907,-2.5902,16.9288,20.9991,-2.5902,28.8622,41.4431,-2.5902,31.9149,41.4431,-2.5902,23.0342,53.7465,-2.5902,41.4431,-2.5902
sh600152,2026-04-14,09:30,09:35,launch_day,launch_without_probe,直接启动,62.79,1.5139,10.0084,-0.9251,16.905,16.905,-2.439,9.4197,28.5955,-2.439,31.9596,31.9596,-2.439,15.4752,39.7813,-2.439,31.9596,-2.439
sh600152,2026-04-15,09:30,09:30,launch_day,launch_without_probe,直接启动,78.16,4.7225,5.2196,-3.894,15.4101,26.6777,-3.894,3.894,26.6777,-3.894,20.1326,29.9917,-3.894,8.4507,37.6968,-3.894,29.9917,-3.894
sh600152,2026-04-17,09:30,13:00,launch_day,launch_without_probe,直接启动,61.23,0.2158,10.0,-1.9424,-9.7842,10.0,-11.6547,-6.7626,10.0,-16.4029,8.5612,12.8777,-16.4029,-8.2734,19.5683,-16.4029,12.8777,-16.4029
sh600152,2026-04-20,09:30,09:30,launch_day,launch_without_probe,直接启动,78.16,-6.6045,-0.4307,-9.1888,-15.4343,0.5025,-16.5829,2.369,2.369,-16.5829,8.4709,12.6346,-16.5829,-10.3374,19.3108,-16.5829,12.6346,-16.5829
sh600152,2026-04-24,09:30,09:35,launch_day,launch_without_probe,直接启动,61.94,10.0309,10.0309,-1.1574,11.8827,21.0648,-1.1574,16.4352,21.0648,-1.1574,13.2716,28.2407,-1.1574,-6.713,28.2407,-9.8765,28.2407,-1.1574
sh600152,2026-04-27,11:10,13:00,launch_day,launch_without_probe,直接启动,44.9,10.0281,10.0281,2.1038,4.1374,10.0281,-2.8752,5.9607,10.0281,-2.8752,-6.7321,16.5498,-6.9425,-17.4614,16.5498,-18.9341,16.5498,-6.9425
sh600152,2026-04-28,09:30,09:40,launch_day,launch_without_probe,直接启动,66.68,-7.5844,-2.167,-10.0064,-3.8241,-1.4659,-11.7272,-1.7846,5.9273,-11.7272,-12.492,5.9273,-15.4238,-27.3423,5.9273,-27.7247,5.9273,-15.4238
sh600152,2026-05-08,10:10,10:10,launch_day,launch_without_probe,直接启动,74.98,-4.9319,1.233,-5.5808,-4.7372,1.233,-11.2265,-10.902,1.233,-13.8871,-15.0552,1.233,-22.0636,,,,1.233,-22.0636
sh600152,2026-05-15,09:30,09:35,launch_day,launch_without_probe,直接启动,65.16,-4.6613,-1.2382,-8.2302,-7.1377,-1.2382,-12.5273,-4.6613,-1.2382,-12.5273,-16.9701,-1.2382,-17.4071,,,,-1.2382,-17.4071
sh600152,2026-06-01,09:35,09:35,launch_day,launch_without_probe,直接启动,66.17,-2.4721,1.9936,-5.1037,,,,,,,,,,,,,,
sh600156,2026-04-10,10:35,10:35,launch_day,launch_without_probe,直接启动,67.72,-3.3129,-0.6135,-5.1534,-6.135,-0.6135,-6.5031,13.6196,13.6196,-6.8712,11.9018,37.546,-6.8712,58.2822,60.9816,-6.8712,37.546,-6.8712
sh600156,2026-04-16,10:30,10:30,launch_day,launch_without_probe,直接启动,69.89,9.9762,9.9762,5.1069,16.2708,33.1354,5.1069,16.8646,33.1354,5.1069,28.266,45.962,2.1378,56.5321,85.3919,2.1378,45.962,2.1378
sh600156,2026-04-20,09:30,09:30,launch_day,launch_without_probe,直接启动,78.02,-3.9254,10.0098,-4.318,-3.4347,10.0098,-9.7154,-9.421,10.0098,-15.6035,15.4073,20.6084,-15.6035,27.9686,53.1894,-15.6035,20.6084,-15.6035
sh600156,2026-04-22,09:30,09:30,launch_day,launch_without_probe,直接启动,66.92,-2.6706,5.0445,-9.001,-8.7043,5.0445,-14.9357,10.4847,10.4847,-14.9357,19.5846,29.7725,-14.9357,20.9693,54.4016,-14.9357,29.7725,-14.9357
sh600156,2026-04-23,09:30,09:30,launch_day,launch_without_probe,直接启动,70.85,-7.3171,3.7602,-8.5366,3.1504,3.7602,-12.6016,9.7561,24.8984,-12.6016,19.9187,33.3333,-12.6016,11.8902,58.6382,-12.6016,33.3333,-12.6016
sh600156,2026-04-27,09:35,09:35,launch_day,launch_without_probe,直接启动,63.15,9.9675,9.9675,-0.325,17.0098,33.1528,-0.325,27.4106,33.1528,-0.325,53.7378,53.7378,-0.325,10.6176,69.1224,-0.325,53.7378,-0.325
sh600156,2026-04-28,09:40,09:40,launch_day,launch_without_probe,直接启动,76.52,10.0493,10.0493,-0.0985,10.3448,21.0837,-0.0985,17.5369,22.4631,-0.0985,29.064,53.7931,-0.0985,0.9852,53.7931,-0.9852,53.7931,-0.0985
sh600156,2026-04-29,09:30,09:30,launch_day,launch_without_probe,直接启动,82.01,-3.3124,10.0269,-4.3868,5.282,10.0269,-6.1773,8.2363,17.4575,-6.1773,20.7699,39.7493,-6.1773,0.9848,39.7493,-10.0269,39.7493,-6.1773
sh600156,2026-04-30,09:30,09:30,launch_day,launch_without_probe,直接启动,70.83,3.7037,4.2593,-2.963,10.463,15.0926,-2.963,9.2593,21.4815,-2.963,22.037,44.537,-2.963,-3.7037,44.537,-6.9444,44.537,-2.963
sh600156,2026-05-07,09:35,09:35,launch_day,launch_without_probe,直接启动,65.33,1.4456,5.6973,-1.2755,0.3401,11.5646,-2.2109,20.6633,20.6633,-2.2109,10.8844,32.7381,-6.6327,,,,32.7381,-6.6327
sh600156,2026-05-11,09:30,09:35,launch_day,launch_without_probe,直接启动,70.84,-2.3987,1.9024,-4.8801,17.3697,17.3697,-4.8801,11.5798,29.115,-4.8801,1.158,29.115,-9.1811,,,,29.115,-9.1811
sh600156,2026-05-15,09:35,09:35,launch_day,launch_without_probe,直接启动,77.19,2.9771,5.8015,-5.7252,-9.542,5.8015,-9.542,3.7405,5.8015,-16.1832,-21.7557,5.8015,-23.2824,,,,5.8015,-23.2824
sh600156,2026-05-21,09:30,09:50,launch_day,launch_without_probe,直接启动,54.83,4.2178,6.2117,-9.9693,-15.5675,6.2117,-15.5675,-21.7025,6.2117,-22.9294,,,,,,,,
sh600156,2026-06-01,09:30,09:40,launch_day,launch_without_probe,直接启动,56.04,-7.8014,1.9504,-8.156,,,,,,,,,,,,,,
sh600157,2026-03-02,09:40,09:50,launch_day,launch_without_probe,直接启动,60.41,-3.6649,0.0,-4.712,-4.1885,0.0,-7.3298,-1.0471,2.6178,-7.3298,0.0,9.9476,-7.3298,-1.5707,9.9476,-7.3298,9.9476,-7.3298
sh600158,2026-03-25,09:40,10:00,launch_day,launch_without_probe,直接启动,56.51,-4.1852,6.4114,-4.1852,-2.9386,6.4114,-7.2128,1.87,6.7676,-7.2128,5.9662,8.6376,-7.2128,-5.0757,8.6376,-7.2128,8.6376,-7.2128
sh600158,2026-03-31,09:35,09:50,launch_day,launch_without_probe,直接启动,51.07,-4.5872,-0.1668,-5.7548,-10.0083,0.834,-10.342,-0.7506,1.7515,-10.5922,-6.0884,1.7515,-10.5922,-10.0917,1.7515,-16.0967,1.7515,-10.5922
sh600158,2026-04-07,09:30,10:00,launch_day,launch_without_probe,直接启动,62.42,0.2527,2.7801,-1.4322,-3.5383,2.7801,-4.2123,-4.8863,2.7801,-6.2342,-6.8239,2.7801,-8.1719,13.6479,14.743,-15.2485,2.7801,-8.1719
sh600158,2026-04-29,09:35,09:35,launch_day,launch_without_probe,直接启动,60.09,9.9258,9.9258,7.1429,23.0983,25.8813,7.1429,25.0464,28.6642,7.1429,21.7069,38.1262,7.1429,7.1429,38.1262,-5.3803,38.1262,7.1429
sh600158,2026-05-07,09:30,09:35,launch_day,launch_without_probe,直接启动,62.29,1.6579,2.6375,-2.11,6.0286,8.3647,-2.11,4.8983,11.153,-2.11,-14.0919,12.208,-14.5441,,,,12.208,-14.5441
sh600158,2026-05-28,09:35,14:05,launch_day,launch_without_probe,直接启动,50.79,-2.7586,1.1207,-3.5345,-10.3448,1.7241,-10.3448,,,,,,,,,,,
sh600160,2026-05-22,10:10,13:05,launch_day,launch_without_probe,直接启动,32.66,-1.6183,0.6138,-1.8415,-1.7857,3.4877,-4.2969,-7.8683,3.4877,-7.8683,,,,,,,,
sh600160,2026-06-01,09:30,09:30,launch_day,launch_without_probe,直接启动,62.15,5.2588,6.0022,0.2478,,,,,,,,,,,,,,
sh600162,2026-05-25,09:40,10:00,launch_day,launch_without_probe,直接启动,67.56,9.9476,9.9476,9.9476,32.9843,32.9843,9.9476,52.8796,60.2094,9.9476,,,,,,,,
sh600162,2026-06-02,09:30,09:30,launch_day,launch_without_probe,直接启动,78.77,4.3614,6.8536,-8.0997,,,,,,,,,,,,,,
sh600163,2026-03-25,09:30,09:50,launch_day,launch_without_probe,直接启动,52.07,9.9469,9.9469,8.0902,-3.7135,16.9761,-6.4987,-8.8859,16.9761,-9.0186,-21.2202,16.9761,-21.4854,-11.4058,16.9761,-22.2812,16.9761,-21.4854
sh600163,2026-03-31,09:35,09:35,launch_day,launch_without_probe,直接启动,65.69,-9.8425,-3.6745,-9.9738,-20.6037,-3.6745,-21.2598,-19.1601,-3.6745,-21.7848,-20.21,-3.6745,-23.0971,-19.1601,-3.6745,-23.0971,-3.6745,-23.0971
sh600166,2026-04-13,09:30,13:05,launch_day,launch_without_probe,直接启动,45.94,-6.267,-1.3624,-7.6294,-7.0845,-1.3624,-8.4469,-7.3569,-1.3624,-8.4469,-0.8174,5.1771,-8.9918,-2.1798,5.1771,-8.9918,5.1771,-8.9918
sh600166,2026-04-23,09:30,09:35,launch_day,launch_without_probe,直接启动,55.85,-1.3369,2.9412,-2.4064,-2.6738,2.9412,-5.8824,-5.615,2.9412,-6.1497,-4.0107,2.9412,-7.754,-17.3797,2.9412,-18.984,2.9412,-7.754
sh600171,2026-03-10,10:10,10:10,launch_day,launch_without_probe,直接启动,69.86,-1.813,-0.0318,-2.2583,-3.8804,-0.0318,-4.3893,-4.1349,-0.0318,-4.9618,-12.0547,-0.0318,-14.0267,-12.5636,-0.0318,-17.2392,-0.0318,-14.0267
sh600172,2026-03-05,10:45,10:55,launch_day,launch_without_probe,直接启动,46.72,-3.4343,2.1212,-4.2424,1.8182,2.1212,-12.3232,10.0,17.0707,-12.3232,-14.8485,17.0707,-15.6566,-22.2222,17.0707,-23.9394,17.0707,-15.6566
sh600172,2026-03-10,09:40,09:55,launch_day,launch_without_probe,直接启动,54.5,10.0198,10.0198,3.373,2.381,14.9802,1.9841,-9.127,14.9802,-9.127,-18.9484,14.9802,-22.8175,-16.8651,14.9802,-25.2976,14.9802,-22.8175
sh600172,2026-03-11,09:30,09:30,launch_day,launch_without_probe,直接启动,73.21,-1.8034,4.5086,-4.5086,-8.2056,4.5086,-11.5419,-18.1244,4.5086,-20.4689,-24.6168,4.5086,-29.8467,-23.9856,4.5086,-32.101,4.5086,-29.8467
sh600172,2026-04-23,09:30,09:30,launch_day,launch_without_probe,直接启动,62.04,-2.924,-0.117,-5.614,-6.5497,0.4678,-7.4854,-1.4035,3.8596,-7.4854,25.848,25.848,-7.4854,55.5556,55.5556,-7.4854,25.848,-7.4854
sh600172,2026-05-12,14:10,14:10,launch_day,launch_without_probe,直接启动,60.71,10.0372,10.0372,1.3941,2.7881,15.9851,1.3941,0.2788,15.9851,-3.0669,23.6059,23.6059,-7.5279,,,,23.6059,-7.5279
sh600172,2026-05-13,09:30,10:20,launch_day,launch_without_probe,直接启动,56.83,-0.0845,5.4054,-2.4493,-6.5034,5.4054,-8.9527,-9.6284,5.4054,-11.9088,12.0777,15.625,-15.9628,,,,15.625,-15.9628
sh600172,2026-05-25,10:00,10:00,launch_day,launch_without_probe,直接启动,67.53,10.0083,10.0083,4.2184,20.761,20.761,4.2184,11.4144,32.8371,4.2184,,,,,,,,
sh600172,2026-05-26,09:30,09:30,launch_day,launch_without_probe,直接启动,65.42,-0.2256,2.9323,-2.2556,5.8647,20.7519,-2.2556,4.5113,20.7519,-2.9323,,,,,,,,
sh600172,2026-05-28,09:35,09:40,launch_day,launch_without_probe,直接启动,60.29,-3.5616,10.0,-4.589,-4.7945,10.0,-11.5753,,,,,,,,,,,
sh600172,2026-06-03,09:30,10:25,launch_day,launch_without_probe,直接启动,59.21,,,,,,,,,,,,,,,,,
sh600173,2026-04-14,10:40,11:10,launch_day,launch_without_probe,直接启动,28.89,-6.4151,1.2579,-7.1698,0.2516,2.6415,-9.6855,-2.2642,3.0189,-9.6855,-8.0503,3.0189,-9.6855,-11.9497,3.0189,-13.2075,3.0189,-9.6855
sh600173,2026-04-17,10:35,13:20,launch_day,launch_without_probe,直接启动,33.82,-3.0113,2.7604,-4.3915,-4.8934,2.7604,-5.1443,-6.7754,2.7604,-8.9084,-8.2811,2.7604,-9.9122,-14.5546,2.7604,-15.9348,2.7604,-9.9122
sh600173,2026-05-26,09:30,09:30,launch_day,launch_without_probe,直接启动,76.28,2.5641,4.9933,-1.2146,-5.803,4.9933,-6.7476,-5.5331,4.9933,-8.2321,,,,,,,,
sh600176,2026-04-13,09:30,10:25,launch_day,launch_without_probe,直接启动,58.16,0.7163,3.706,-0.5294,2.7717,5.4812,-3.8306,-1.2146,7.4432,-3.8306,3.924,9.6543,-3.8306,17.2532,24.1981,-3.8306,9.6543,-3.8306
sh600176,2026-05-28,09:35,14:05,launch_day,launch_without_probe,直接启动,15.52,-3.1739,1.15,-3.3809,-10.5336,1.15,-14.2134,,,,,,,,,,,
sh600183,2026-05-13,09:30,10:40,launch_day,launch_without_probe,直接启动,51.48,-0.9131,6.7106,-1.1467,5.0648,6.7106,-6.9335,6.7743,8.6961,-6.9335,39.9023,48.6515,-6.9335,,,,48.6515,-6.9335
sh600183,2026-05-18,09:30,13:00,launch_day,launch_without_probe,直接启动,30.3,1.8494,2.951,-4.9823,-0.7681,8.6407,-4.9823,17.7564,19.0601,-4.9823,37.0692,49.4694,-4.9823,,,,49.4694,-4.9823
sh600183,2026-05-22,09:35,13:00,launch_day,launch_without_probe,直接启动,46.94,7.8789,9.0732,2.1665,21.9887,29.6176,2.1665,30.1916,34.756,2.1665,,,,,,,,
sh600183,2026-05-26,09:30,13:00,launch_day,launch_without_probe,直接启动,47.21,2.801,9.2299,0.6398,9.7137,13.5601,-2.0754,10.0648,15.3936,-2.0754,,,,,,,,
sh600184,2026-03-24,14:40,14:40,launch_day,launch_without_probe,直接启动,53.01,6.5574,9.9622,2.8373,3.2156,9.9622,-1.3241,16.0782,16.0782,-1.3241,18.6633,27.6797,-1.3241,62.9887,62.9887,-1.3241,27.6797,-1.3241
sh600184,2026-03-25,09:30,09:35,launch_day,launch_without_probe,直接启动,66.44,-5.5621,-1.0059,-5.7988,-0.9467,0.6509,-7.3964,14.2012,19.8225,-7.3964,16.0947,19.8225,-7.3964,48.9349,57.3373,-7.3964,19.8225,-7.3964
sh600184,2026-03-31,13:45,13:45,launch_day,launch_without_probe,直接启动,71.54,4.8343,9.9946,1.7925,1.8468,9.9946,-1.2493,2.2271,9.9946,-1.2493,10.2118,17.5991,-1.2493,22.3791,44.4324,-1.2493,17.5991,-1.2493
sh600184,2026-04-20,09:30,09:40,launch_day,launch_without_probe,直接启动,58.15,-3.8462,0.3682,-5.1146,2.9869,8.7971,-5.1146,-5.7692,8.7971,-9.0835,-1.9231,8.7971,-11.3748,7.2831,26.3912,-11.3748,8.7971,-11.3748
sh600184,2026-04-22,09:30,09:55,launch_day,launch_without_probe,直接启动,67.92,-2.6306,2.8627,-3.8685,-10.9091,2.8627,-14.0426,-12.8433,2.8627,-14.971,5.5319,5.5319,-16.2089,2.089,19.4971,-16.2089,5.5319,-16.2089
sh600184,2026-05-11,09:30,09:40,launch_day,launch_without_probe,直接启动,61.05,6.5982,9.8974,2.0161,7.4047,13.2331,1.3563,0.0733,13.2331,-1.283,-3.2625,13.2331,-7.1481,,,,13.2331,-7.1481
sh600184,2026-05-29,09:30,09:35,launch_day,launch_without_probe,直接启动,72.67,-4.3899,2.0833,-4.8735,-0.8185,3.6086,-8.8914,,,,,,,,,,,
sh600186,2026-03-06,13:00,13:05,launch_day,launch_without_probe,直接启动,55.15,5.609,6.4103,0.0,4.8077,9.7756,0.0,-3.3654,9.7756,-3.8462,4.9679,13.9423,-4.9679,12.0192,21.7949,-4.9679,13.9423,-4.9679
sh600186,2026-03-19,09:40,09:45,launch_day,launch_without_probe,直接启动,54.65,-7.8762,-2.2504,-8.0169,-4.782,-2.2504,-14.346,-1.1252,4.6414,-14.346,-0.4219,6.8917,-14.346,10.9705,17.7215,-14.346,6.8917,-14.346
sh600186,2026-04-08,09:30,09:30,launch_day,launch_without_probe,直接启动,73.22,-2.097,2.8834,-3.0144,-2.8834,4.4561,-4.7182,0.7864,4.4561,-6.9463,12.5819,14.941,-6.9463,34.9934,51.3761,-6.9463,14.941,-6.9463
sh600186,2026-04-23,09:35,10:00,launch_day,launch_without_probe,直接启动,57.85,-3.2804,3.7037,-5.7143,4.127,7.4074,-5.7143,13.4392,22.2222,-5.7143,5.7143,22.2222,-5.7143,39.5767,44.9735,-5.7143,22.2222,-5.7143
sh600186,2026-04-29,09:30,09:50,launch_day,launch_without_probe,直接启动,58.53,-0.9242,6.7468,-3.6969,2.8651,6.7468,-3.6969,-4.8059,6.7468,-9.427,-2.8651,6.7468,-9.427,-9.0573,26.6174,-9.7043,6.7468,-9.427
sh600186,2026-05-19,09:35,09:55,launch_day,launch_without_probe,直接启动,55.29,-4.5848,2.5087,-5.2768,1.6436,2.5087,-9.6021,14.1003,18.5121,-9.6021,-16.3495,18.5121,-21.3668,,,,18.5121,-21.3668
sh600186,2026-05-22,09:30,09:35,launch_day,launch_without_probe,直接启动,64.89,10.0426,10.0426,2.4681,1.0213,16.5957,1.0213,-13.4468,16.5957,-14.7234,,,,,,,,
sh600186,2026-05-25,09:30,09:30,launch_day,launch_without_probe,直接启动,74.98,2.0108,5.9551,-0.9281,-15.3132,5.9551,-17.4014,-23.8979,5.9551,-24.4393,,,,,,,,
sh600187,2026-06-01,09:30,09:30,launch_day,launch_without_probe,直接启动,60.9,5.0,5.0,1.4286,,,,,,,,,,,,,,
sh600188,2026-03-03,09:30,13:05,launch_day,launch_without_probe,直接启动,22.35,-4.878,-2.0,-10.0,-5.9512,0.0976,-10.1951,-4.9756,3.4634,-10.1951,-2.4878,11.4146,-10.1951,-5.6098,11.4146,-10.1951,11.4146,-10.1951
sh600188,2026-03-12,10:05,10:25,launch_day,launch_without_probe,直接启动,43.4,-1.8042,3.0221,-2.7966,-9.8331,3.0221,-10.3293,-6.811,3.0221,-12.1335,-7.4425,3.0221,-13.3514,-12.9003,3.0221,-16.8245,3.0221,-13.3514
sh600188,2026-04-29,09:30,11:15,launch_day,launch_without_probe,直接启动,36.71,-1.4674,1.3379,-2.8485,-7.4234,1.3379,-8.934,-7.596,1.3379,-8.934,-5.0496,1.3379,-13.0773,3.4959,3.4959,-14.8899,1.3379,-13.0773
sh600188,2026-06-03,13:50,14:30,launch_day,launch_without_probe,直接启动,20.81,,,,,,,,,,,,,,,,,
sh600191,2026-03-25,09:35,13:45,launch_day,launch_without_probe,直接启动,25.26,4.2571,7.3456,0.4174,4.8414,7.3456,0.4174,1.6694,7.3456,0.4174,0.2504,7.3456,-4.0067,10.601,12.187,-4.0067,7.3456,-4.0067
sh600191,2026-05-22,09:45,13:15,launch_day,launch_without_probe,直接启动,36.3,-3.5806,-0.682,-4.8593,-7.0759,-0.682,-7.5021,-8.9514,-0.682,-9.5482,,,,,,,,
sh600192,2026-03-24,09:35,09:35,launch_day,launch_without_probe,直接启动,70.58,1.3274,4.3142,-2.323,-2.4336,4.3142,-3.7611,-4.4248,4.3142,-5.9735,-5.3097,4.3142,-11.5044,-9.0708,4.3142,-11.5044,4.3142,-11.5044
sh600192,2026-05-12,10:15,10:15,launch_day,launch_without_probe,直接启动,71.25,-1.3058,0.2176,-3.9173,-4.0261,7.5082,-4.5702,-3.3732,7.5082,-6.6376,-15.8868,7.5082,-16.7573,,,,7.5082,-16.7573
sh600193,2026-04-10,13:10,13:10,launch_day,launch_without_probe,直接启动,59.9,-3.125,0.8523,-5.1136,-11.9318,0.8523,-12.5,-16.1932,0.8523,-16.1932,-35.2273,0.8523,-35.2273,,,,0.8523,-35.2273
sh600195,2026-04-07,09:30,10:15,launch_day,launch_without_probe,直接启动,32.3,-3.588,0.5787,-4.3981,-6.1343,0.9259,-6.25,-7.9861,0.9259,-10.0694,-8.4491,0.9259,-10.0694,-14.6991,0.9259,-15.2778,0.9259,-10.0694
sh600198,2026-04-29,13:50,13:50,launch_day,launch_without_probe,直接启动,67.0,-0.9434,0.0,-3.184,2.4764,3.184,-3.184,14.6226,14.6226,-3.184,9.5519,26.0613,-3.184,-5.0708,26.0613,-6.6038,26.0613,-3.184
sh600198,2026-05-11,10:05,10:05,launch_day,launch_without_probe,直接启动,73.13,3.9095,9.9794,2.6749,-2.2634,9.9794,-2.3663,-4.4239,9.9794,-6.07,-7.9218,9.9794,-11.4198,,,,9.9794,-11.4198
sh600198,2026-05-12,09:30,09:30,launch_day,launch_without_probe,直接启动,81.38,0.5941,2.5743,-3.4653,-7.8218,2.5743,-8.8119,-7.3267,2.5743,-10.099,-15.2475,2.5743,-16.7327,,,,2.5743,-16.7327
sh600198,2026-06-03,09:35,09:35,launch_day,launch_without_probe,直接启动,80.63,,,,,,,,,,,,,,,,,
sh600199,2026-05-14,13:30,13:30,launch_day,launch_without_probe,直接启动,74.14,-3.1553,-1.0922,-3.8835,-3.2767,-1.0922,-4.6117,2.9126,4.9757,-4.6117,1.8204,14.0777,-4.6117,,,,14.0777,-4.6117
sh600201,2026-05-15,09:30,13:00,launch_day,launch_without_probe,直接启动,47.17,-5.0,2.3333,-6.0,-7.6,2.3333,-8.2,-14.2667,2.3333,-14.4,-22.2,2.3333,-22.4667,,,,2.3333,-22.4667
sh600203,2026-05-25,10:05,11:20,launch_day,launch_without_probe,直接启动,52.09,6.2263,6.2263,1.2149,4.1002,6.2263,1.2149,-0.8352,6.2263,-3.8724,,,,,,,,
sh600206,2026-04-20,13:00,13:00,launch_day,launch_without_probe,直接启动,62.87,-2.9274,-0.3513,-3.5909,1.2881,7.4941,-3.5909,4.2155,8.3138,-3.5909,14.4809,16.4715,-3.5909,12.8806,30.523,-3.5909,16.4715,-3.5909
sh600206,2026-05-11,09:30,09:30,launch_day,launch_without_probe,直接启动,64.86,-2.8902,-0.0304,-7.2406,-1.7645,1.6733,-7.2406,-6.8451,1.6733,-8.1229,-7.5753,1.6733,-12.5342,,,,1.6733,-12.5342
sh600206,2026-05-28,09:40,10:50,launch_day,launch_without_probe,直接启动,29.46,-7.8862,2.1332,-8.6619,-9.9224,2.1332,-13.51,,,,,,,,,,,
sh600207,2026-03-26,09:55,09:55,launch_day,launch_without_probe,直接启动,71.79,2.7356,3.9514,-4.5593,1.8237,7.5988,-6.8389,7.9027,17.0213,-6.8389,-14.5897,17.0213,-16.5653,-11.2462,17.0213,-20.5167,17.0213,-16.5653
sh600207,2026-03-31,10:45,10:45,launch_day,launch_without_probe,直接启动,76.74,6.7164,9.2537,-3.7313,-4.6269,14.9254,-4.6269,-12.0896,14.9254,-15.2239,-20.4478,14.9254,-21.194,-14.6269,14.9254,-21.9403,14.9254,-21.194
sh600207,2026-05-07,09:30,09:35,launch_day,launch_without_probe,直接启动,67.37,5.297,6.5811,0.0,3.0498,6.5811,0.0,9.4703,10.9149,0.0,7.5441,11.878,-1.1236,,,,11.878,-1.1236
sh600207,2026-05-27,13:20,13:20,launch_day,launch_without_probe,直接启动,57.05,4.2526,6.4433,-4.5103,-6.1856,6.4433,-8.1186,-15.0773,6.4433,-16.366,,,,,,,,
sh600207,2026-05-28,09:30,09:30,launch_day,launch_without_probe,直接启动,59.99,-7.0457,1.2361,-7.5402,-12.4845,1.2361,-16.44,,,,,,,,,,,
sh600208,2026-04-17,09:55,10:05,launch_day,launch_without_probe,直接启动,62.79,3.9106,6.4246,-1.3966,15.9218,19.8324,-1.3966,32.1229,32.1229,-1.3966,29.8883,35.1955,-1.3966,-0.5587,53.9106,-1.3966,35.1955,-1.3966
sh600208,2026-04-22,09:30,09:45,launch_day,launch_without_probe,直接启动,53.17,3.6145,5.3012,-1.6867,2.6506,16.6265,-1.6867,-0.241,16.6265,-1.9277,23.3735,31.5663,-1.9277,-25.0602,32.7711,-26.2651,31.5663,-1.9277
sh600208,2026-04-24,09:30,09:55,launch_day,launch_without_probe,直接启动,61.17,-9.9366,2.3256,-9.9366,-12.4736,2.3256,-13.9535,-1.6913,2.3256,-13.9535,12.0507,15.4334,-13.9535,-37.6321,16.4905,-38.4778,15.4334,-13.9535
sh600208,2026-04-30,09:30,09:40,launch_day,launch_without_probe,直接启动,59.27,2.1978,5.7143,0.2198,12.967,20.0,0.2198,14.0659,20.0,0.2198,-12.967,21.0989,-12.967,-34.2857,21.0989,-36.4835,21.0989,-12.967
sh600208,2026-05-07,09:35,09:50,launch_day,launch_without_probe,直接启动,35.71,0.7843,7.0588,-2.9412,1.7647,7.0588,-4.3137,2.9412,8.0392,-4.3137,-37.2549,8.0392,-37.2549,,,,8.0392,-37.2549
sh600215,2026-04-22,09:30,09:30,launch_day,launch_without_probe,直接启动,66.11,-2.489,-0.4392,-3.6603,-2.0498,-0.4392,-5.1245,-5.2709,-0.4392,-5.5637,1.6105,5.8565,-5.5637,1.757,5.8565,-5.5637,5.8565,-5.5637
sh600215,2026-06-01,10:50,10:55,launch_day,launch_without_probe,直接启动,55.03,-4.2584,1.1747,-4.5521,,,,,,,,,,,,,,
sh600219,2026-05-26,13:00,13:35,launch_day,launch_without_probe,直接启动,29.2,-5.9859,-0.3521,-6.5141,-8.4507,-0.3521,-9.6831,-6.338,-0.3521,-9.6831,,,,,,,,
sh600222,2026-05-08,13:00,13:10,launch_day,launch_without_probe,直接启动,49.84,4.0323,4.3011,-1.8817,2.5538,4.7043,-1.8817,4.3011,7.1237,-1.8817,7.2581,9.4086,-1.8817,,,,9.4086,-1.8817
sh600226,2026-03-13,13:00,13:30,launch_day,launch_without_probe,直接启动,41.57,-9.9668,-1.495,-9.9668,-13.6213,-1.495,-15.6146,-20.7641,-1.495,-20.7641,-20.0997,-1.495,-26.2458,-12.6246,-1.495,-26.2458,-1.495,-26.2458
sh600226,2026-05-25,13:00,13:05,launch_day,launch_without_probe,直接启动,50.51,3.858,4.784,-2.6235,2.4691,8.642,-2.6235,-6.1728,8.642,-6.3272,,,,,,,,
sh600227,2026-03-06,09:40,10:10,launch_day,launch_without_probe,直接启动,60.75,10.0304,10.0304,5.1672,23.1003,26.1398,3.3435,32.8267,32.8267,3.3435,29.4833,64.1337,3.3435,5.4711,64.1337,3.3435,64.1337,3.3435
