symbol,trade_date,event_role,probe_index,sequence_label,eligible_1d,close_1d_pct,high_1d_pct,low_1d_pct,eligible_3d,close_3d_pct,high_3d_pct,low_3d_pct,eligible_5d,close_5d_pct,high_5d_pct,low_5d_pct,eligible_10d,close_10d_pct,high_10d_pct,low_10d_pct,eligible_20d,close_20d_pct,high_20d_pct,low_20d_pct,eligible_40d,close_40d_pct,high_40d_pct,low_40d_pct,days_to_up_0,days_to_up_3,days_to_up_5,days_to_up_8,days_to_up_10,days_to_up_15,days_to_up_20,days_to_down_3,days_to_down_5,days_to_down_8,days_to_down_10,days_to_down_15,ever_recover_10d,ever_recover_20d,ever_up_5_10d,ever_up_8_10d,ever_down_5_10d,ever_down_8_10d,never_recover_10d,never_recover_20d,down5_before_up5_10d,down8_before_up8_10d
sh600981,2024-09-25,first_probe,1,首次试盘,1,3.499999999999992,6.000000000000005,-1.0000000000000009,1,15.999999999999993,16.999999999999993,-1.0000000000000009,1,10.000000000000009,27.499999999999993,-1.0000000000000009,1,4.0000000000000036,27.499999999999993,-1.0000000000000009,1,36.5,59.00000000000001,-1.0000000000000009,1,35.00000000000001,59.00000000000001,-1.0000000000000009,1.0,1.0,1.0,3.0,3.0,3.0,4.0,,,,,,1,1,1,1,0,0,0,0,0,0
sh601008,2025-06-24,first_probe,1,首次试盘,1,-2.5974025974025983,0.43290043290042934,-2.886002886002881,1,-5.05050505050505,0.43290043290042934,-6.926406926406925,1,-3.6075036075036038,0.43290043290042934,-6.926406926406925,1,-4.040404040404033,0.43290043290042934,-7.359307359307355,1,-10.678210678210664,0.43290043290042934,-11.111111111111105,1,-13.564213564213556,0.43290043290042934,-16.594516594516584,1.0,,,,,,,2.0,3.0,13.0,19.0,28.0,1,1,0,0,1,1,0,0,1,1
sh601727,2024-11-11,first_probe,1,首次试盘,1,-4.42637759710931,3.703703703703698,-8.762420957542915,1,-12.646793134598012,3.703703703703698,-12.737127371273715,1,-20.686540198735326,3.703703703703698,-20.686540198735326,1,-18.06684733514001,3.703703703703698,-24.75158084914183,1,-19.42186088527552,3.703703703703698,-26.287262872628723,1,-35.14001806684733,3.703703703703698,-37.48870822041553,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,4.0,1,1,0,0,1,1,0,0,1,1
sh601908,2024-11-15,first_probe,1,首次试盘,1,-5.471124620060797,-1.2158054711246202,-7.294832826747721,1,-3.3434650455926973,-1.2158054711246202,-8.510638297872353,1,-7.902735562310037,-1.2158054711246202,-8.510638297872353,1,-4.255319148936176,-1.2158054711246202,-9.118541033434646,1,0.3039513677811412,6.990881458966558,-9.118541033434646,1,-20.972644376899694,26.443768996960483,-22.79635258358662,12.0,15.0,15.0,27.0,27.0,28.0,28.0,1.0,1.0,2.0,33.0,34.0,1,1,1,1,1,1,1,0,1,1
sh603001,2024-12-23,first_probe,1,首次试盘,1,-10.028248587570621,-10.028248587570621,-10.028248587570621,1,-27.118644067796605,-10.028248587570621,-27.118644067796605,1,-26.836158192090398,-10.028248587570621,-31.497175141242938,1,-30.649717514124298,-10.028248587570621,-31.497175141242938,1,-27.82485875706214,-10.028248587570621,-32.20338983050848,1,-28.531073446327692,-10.028248587570621,-32.20338983050848,,,,,,,,1.0,1.0,1.0,1.0,2.0,0,0,0,0,1,1,1,1,1,1
sh603007,2024-11-18,first_probe,1,首次试盘,1,-4.97271073377804,-4.97271073377804,-4.97271073377804,1,-14.190418435415397,-4.97271073377804,-14.190418435415397,1,-22.559126743480896,-4.97271073377804,-22.559126743480896,1,-18.192844147968458,-4.97271073377804,-29.290479078229225,1,-16.49484536082474,-4.97271073377804,-29.290479078229225,1,-25.591267434808973,-4.97271073377804,-47.301394784718006,,,,,,,,1.0,2.0,2.0,3.0,4.0,0,0,0,0,1,1,1,1,1,1
sh603030,2024-12-11,first_probe,1,首次试盘,1,-5.898123324396787,-1.072386058981234,-7.506702412868627,1,-8.310991957104562,-1.072386058981234,-10.991957104557649,1,-15.549597855227882,-1.072386058981234,-16.0857908847185,1,-26.005361930294914,-1.072386058981234,-27.345844504021443,1,-34.85254691689007,-1.072386058981234,-39.946380697050934,1,-26.005361930294914,-1.072386058981234,-40.21447721179625,,,,,,,,1.0,1.0,2.0,3.0,4.0,0,0,0,0,1,1,1,1,1,1
sh603032,2025-07-23,first_probe,1,首次试盘,1,-0.6525285481239873,1.2506797172376238,-1.0331702011963095,1,-0.4350190320826619,1.2506797172376238,-2.882001087547581,1,-2.5557368134855873,1.2506797172376238,-3.7520391517128937,1,2.882001087547592,2.882001087547592,-4.350190320826542,1,2.283849918433911,9.570418705818362,-4.350190320826542,1,22.349102773246333,48.83088635127788,-4.350190320826542,1.0,12.0,12.0,13.0,23.0,28.0,28.0,5.0,,,,,1,1,1,1,0,0,0,0,0,0
sh603045,2025-04-17,first_probe,1,首次试盘,1,-0.20283975659228792,1.217038539553772,-2.6369168356997874,1,4.394861392833005,6.828938471940504,-2.6369168356997874,1,1.8255578093306468,6.828938471940504,-2.6369168356997874,1,1.7579445571332064,6.828938471940504,-3.380662609871532,1,9.127789046653145,10.074374577417178,-3.380662609871532,1,9.66869506423258,29.817444219066935,-3.380662609871532,1.0,3.0,3.0,20.0,20.0,32.0,32.0,9.0,,,,,1,1,1,1,0,0,0,0,0,0
sh603086,2025-08-20,first_probe,1,首次试盘,1,-3.5004730368968895,-0.5676442762535538,-3.7842951750236553,1,-4.635761589403975,-0.5676442762535538,-6.244087038789026,1,-8.609271523178808,-0.5676442762535538,-8.798486281929986,1,-12.677388836329229,-0.5676442762535538,-12.866603595080406,1,-13.055818353831604,-0.5676442762535538,-13.623462630085136,1,-9.460737937559127,1.229895931882674,-17.88079470198676,34.0,,,,,,,1.0,2.0,5.0,6.0,21.0,1,1,0,0,1,1,1,1,1,1
sh603093,2025-06-30,first_probe,1,首次试盘,1,-8.105687416032236,1.9704433497536922,-9.538737124944019,1,-11.867442901925651,1.9704433497536922,-13.479623824451403,1,-5.956112852664575,1.9704433497536922,-13.748320644872358,1,12.001791312136145,25.391849529780576,-13.748320644872358,1,11.509180474697711,28.481862964621605,-13.748320644872358,1,6.583072100313481,28.481862964621605,-13.748320644872358,1.0,8.0,8.0,8.0,8.0,9.0,9.0,1.0,1.0,1.0,2.0,,1,1,1,1,1,1,0,0,1,1
sh603095,2025-01-02,first_probe,1,首次试盘,1,-3.0436700485222845,2.3378914865460843,-3.3965593295103846,1,1.1027790030877727,2.3378914865460843,-6.131451257168063,1,1.9408910454344896,7.5430083811204085,-6.131451257168063,1,-4.543449492721663,7.5430083811204085,-12.70401411557125,1,-1.6321129245699173,7.5430083811204085,-12.70401411557125,1,2.823114247904712,26.687251874724293,-12.70401411557125,1.0,4.0,4.0,21.0,24.0,24.0,25.0,1.0,2.0,7.0,7.0,,1,1,1,1,1,1,0,0,1,1
sh603108,2025-04-28,first_probe,1,首次试盘,1,7.39608801955991,10.02444987775062,-0.9168704156479079,1,16.075794621026883,16.25916870415649,-0.9168704156479079,1,15.586797066014668,19.43765281173595,-0.9168704156479079,1,12.408312958435207,23.288508557457234,-0.9168704156479079,1,8.129584352078245,23.288508557457234,-0.9168704156479079,1,6.601466992665039,23.288508557457234,-2.0782396088019572,1.0,1.0,1.0,1.0,1.0,3.0,8.0,,,,,,1,1,1,1,0,0,0,0,0,0
sh603110,2024-11-20,first_probe,1,首次试盘,1,-2.310803004043893,3.6395147313691645,-2.9462738301559654,1,-0.9243212016175617,6.181398035817454,-8.54997111496244,1,10.340843443096492,13.229347198151364,-8.54997111496244,1,-3.6972848064702357,20.739456961294046,-8.54997111496244,1,-6.1236279607163375,20.739456961294046,-8.54997111496244,1,-20.161756210283066,20.739456961294046,-26.5164644714038,1.0,1.0,2.0,4.0,5.0,6.0,6.0,2.0,2.0,3.0,21.0,24.0,1,1,1,1,1,1,0,0,0,1
sh603122,2025-11-21,first_probe,1,首次试盘,1,-10.016977928692693,-7.088285229202029,-10.016977928692693,1,-12.521222410865873,-1.1884550084889534,-18.505942275042443,1,1.1035653650254718,3.0984719864176613,-18.505942275042443,1,12.606112054329376,12.606112054329376,-18.505942275042443,1,23.514431239388813,32.512733446519526,-18.505942275042443,0,,,,5.0,5.0,7.0,7.0,10.0,11.0,11.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,1,0,0,1,1
sh603155,2025-06-25,first_probe,1,首次试盘,1,1.81818181818183,7.954545454545436,-6.250000000000011,1,9.488636363636349,16.70454545454545,-6.250000000000011,1,1.931818181818179,16.70454545454545,-6.250000000000011,1,-7.159090909090915,16.70454545454545,-9.772727272727277,1,-11.363636363636376,16.70454545454545,-11.477272727272736,1,3.2386363636363713,16.70454545454545,-12.670454545454557,1.0,1.0,1.0,2.0,3.0,3.0,,1.0,1.0,7.0,15.0,,1,1,1,1,1,1,0,0,0,0
sh603232,2025-10-31,first_probe,1,首次试盘,1,0.2564102564102555,4.487179487179493,-6.794871794871793,1,-0.7692307692307665,8.974358974358987,-6.794871794871793,1,14.401709401709418,19.273504273504273,-6.794871794871793,1,-0.4700854700854684,19.273504273504273,-6.923076923076909,1,12.478632478632479,29.871794871794876,-6.923076923076909,1,-1.2820512820512664,29.871794871794876,-7.9059829059829,1.0,1.0,2.0,2.0,5.0,5.0,12.0,1.0,1.0,,,,1,1,1,1,1,0,0,0,1,0
sh603266,2025-09-17,first_probe,1,首次试盘,1,-4.396024464831793,1.4908256880733939,-5.772171253822633,1,-5.045871559633031,1.4908256880733939,-6.727828746177378,1,2.6376146788990917,7.0336391437308965,-6.727828746177378,1,-5.084097859327219,7.0336391437308965,-6.727828746177378,1,-16.437308868501532,7.0336391437308965,-18.004587155963304,1,-20.18348623853211,7.0336391437308965,-20.948012232415902,1.0,5.0,5.0,,,,,1.0,1.0,12.0,12.0,16.0,1,1,1,0,1,1,0,0,1,1
sh603353,2025-06-06,first_probe,1,首次试盘,1,-0.6740196078431349,2.0220588235293935,-1.041666666666674,1,-1.6544117647058765,2.0220588235293935,-3.4313725490196068,1,8.700980392156854,8.700980392156854,-3.4313725490196068,1,8.578431372549012,19.6078431372549,-3.4313725490196068,1,-0.18382352941177516,19.6078431372549,-3.4313725490196068,1,0.30637254901961786,19.6078431372549,-3.4313725490196068,1.0,4.0,5.0,5.0,6.0,6.0,,2.0,,,,,1,1,1,1,0,0,0,0,0,0
sh603386,2025-09-03,first_probe,1,首次试盘,1,-2.985074626865669,2.7815468113975506,-4.138398914518316,1,4.748982360922649,6.51289009497964,-4.138398914518316,1,-0.47489823609226933,6.51289009497964,-4.138398914518316,1,3.7991858887381325,7.734056987788329,-4.138398914518316,1,-5.49525101763908,7.734056987788329,-5.563093622795112,1,-10.99050203527816,7.734056987788329,-13.839891451831754,1.0,3.0,3.0,,,,,1.0,17.0,22.0,22.0,,1,1,1,0,1,1,0,0,0,1
sh603416,2025-04-07,first_probe,1,首次试盘,1,-10.001862544235419,-1.8997951201340957,-10.001862544235419,1,-5.624883590985275,-1.8625442354255894,-18.997951201341024,1,-3.1849506425777663,-0.6705159247532122,-18.997951201341024,1,-10.523374930154594,-0.6705159247532122,-18.997951201341024,1,11.752654125535479,15.608120692866457,-18.997951201341024,1,5.978766995716156,30.862357981002052,-18.997951201341024,18.0,18.0,18.0,19.0,19.0,19.0,22.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,1,1,0,1,1
sh603499,2024-11-13,first_probe,1,首次试盘,1,-4.370824053452116,4.6492204899777345,-5.317371937639203,1,-10.467706013363042,4.6492204899777345,-13.195991091314042,1,-6.291759465478853,4.6492204899777345,-13.195991091314042,1,-7.850779510022276,4.6492204899777345,-13.697104677060135,1,2.171492204899783,8.073496659242752,-13.697104677060135,1,-28.340757238307358,8.073496659242752,-34.02004454342985,1.0,1.0,19.0,19.0,,,,1.0,1.0,3.0,3.0,29.0,1,1,1,1,1,1,0,0,1,1
sh603500,2025-01-03,first_probe,1,首次试盘,1,9.987515605493137,9.987515605493137,-4.868913857677903,1,12.35955056179776,20.97378277153559,-4.868913857677903,1,-7.490636704119846,20.97378277153559,-7.490636704119846,1,-13.358302122347055,20.97378277153559,-15.855181023720345,1,-10.36204744069913,20.97378277153559,-16.229712858926337,1,-5.742821473158555,20.97378277153559,-16.229712858926337,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,6.0,6.0,1,1,1,1,1,1,0,0,0,0
sh603517,2025-09-25,first_probe,1,首次试盘,1,-3.328509406657021,-1.9536903039073739,-4.341534008683068,1,-2.170767004341534,-1.9536903039073739,-6.94645441389291,1,0.07235890014472002,2.243125904486254,-6.94645441389291,1,-2.315484804630974,4.775687409551366,-6.94645441389291,1,-1.230101302460207,4.775687409551366,-6.94645441389291,1,-3.256150506512312,4.775687409551366,-6.94645441389291,5.0,6.0,,,,,,1.0,2.0,,,,1,1,0,0,1,0,0,0,1,0
sh603580,2025-03-25,first_probe,1,首次试盘,1,-2.500000000000002,-0.9895833333333215,-6.4583333333333215,1,-7.708333333333339,-0.9895833333333215,-7.8125,1,-7.135416666666671,-0.9895833333333215,-10.364583333333321,1,-18.333333333333336,-0.9895833333333215,-26.718749999999993,1,-11.458333333333325,-0.9895833333333215,-26.718749999999993,1,-27.031249999999996,-0.9895833333333215,-33.33333333333333,,,,,,,,1.0,1.0,4.0,4.0,8.0,0,0,0,0,1,1,1,1,1,1
sh603588,2025-05-19,first_probe,1,首次试盘,1,0.34246575342467,3.595890410958913,-0.5136986301369939,1,-2.73972602739726,3.595890410958913,-3.082191780821908,1,-3.082191780821908,3.595890410958913,-4.965753424657537,1,-2.568493150684925,3.595890410958913,-5.308219178082185,1,-4.965753424657537,3.595890410958913,-5.9931506849315035,1,3.253424657534243,5.13698630136985,-8.904109589041088,1.0,1.0,39.0,,,,,3.0,6.0,22.0,,,1,1,1,0,1,1,0,0,1,1
sh603683,2025-01-10,first_probe,1,首次试盘,1,4.347826086956519,6.9358178053830155,-1.7598343685300222,1,3.8302277432712195,12.836438923395455,-1.7598343685300222,1,3.7267080745341463,12.836438923395455,-1.7598343685300222,1,3.5196687370600444,12.836438923395455,-1.7598343685300222,1,7.660455486542439,12.836438923395455,-2.6915113871635588,1,21.325051759834366,48.65424430641821,-2.6915113871635588,1.0,1.0,1.0,2.0,2.0,28.0,29.0,,,,,,1,1,1,1,0,0,0,0,0,0
sh603759,2025-11-06,first_probe,1,首次试盘,1,9.993108201240531,9.993108201240531,-1.0337698139214369,1,-10.957960027567193,13.507925568573388,-10.957960027567193,1,-19.021364576154376,13.507925568573388,-19.57270847691247,1,-25.08614748449346,13.507925568573388,-25.706409372846316,1,-26.119917298414887,13.507925568573388,-29.427980702963474,0,,,,1.0,1.0,1.0,1.0,2.0,,,3.0,3.0,3.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0
sh603813,2025-11-19,first_probe,1,首次试盘,1,5.005213764337846,5.005213764337846,0.938477580813335,1,-3.07612095933264,7.377476538060468,-4.692387904066731,1,5.16162669447342,7.377476538060468,-4.692387904066731,1,-0.052137643378513676,7.377476538060468,-4.692387904066731,1,-4.405630865484877,7.377476538060468,-8.107403545359748,0,,,,1.0,1.0,1.0,,,,,3.0,11.0,12.0,,,1,1,1,0,1,1,0,0,0,1
sh603825,2025-09-12,first_probe,1,首次试盘,1,1.747572815533971,2.6213592233009564,-0.9708737864077777,1,-0.3883495145631133,4.660194174757271,-0.9708737864077777,1,-2.8155339805825297,4.660194174757271,-4.077669902912618,1,-5.533980582524278,4.660194174757271,-8.73786407766991,1,-12.038834951456312,4.660194174757271,-12.330097087378656,1,-5.145631067961176,4.660194174757271,-12.524271844660205,1.0,2.0,,,,,,4.0,7.0,7.0,15.0,,1,1,0,0,1,1,0,0,1,1
sh603898,2025-05-09,first_probe,1,首次试盘,1,-1.7592592592592715,1.6666666666666607,-2.777777777777779,1,-0.9259259259259411,1.9444444444444375,-2.777777777777779,1,-0.5555555555555647,1.9444444444444375,-2.777777777777779,1,6.018518518518512,8.98148148148148,-2.777777777777779,1,8.98148148148148,10.925925925925917,-2.777777777777779,1,1.4814814814814836,10.925925925925917,-5.9259259259259345,1.0,7.0,7.0,7.0,20.0,,,29.0,29.0,,,,1,1,1,1,1,0,0,0,0,0
sh603998,2025-06-09,first_probe,1,首次试盘,1,-1.826484018264829,2.2831050228310446,-2.9223744292237286,1,1.552511415525104,2.8310502283105166,-2.9223744292237286,1,-3.7442922374429255,2.8310502283105166,-4.292237442922364,1,-10.59360730593607,2.8310502283105166,-12.328767123287665,1,-6.21004566210045,2.8310502283105166,-12.328767123287665,1,5.4794520547945424,7.0319634703196465,-12.328767123287665,1.0,36.0,36.0,,,,,4.0,7.0,7.0,8.0,,1,1,1,0,1,1,0,0,1,1
sh605003,2025-08-21,first_probe,1,首次试盘,1,2.7171675586661115,3.581720872787164,-4.158089748867844,1,11.156854672704819,23.219431864965003,-4.158089748867844,1,-0.782214903252354,23.219431864965003,-4.158089748867844,1,-6.504734458624939,23.219431864965003,-7.616303005351988,1,3.1288596130094826,23.219431864965003,-7.657472210786331,1,-2.0172910662824117,23.219431864965003,-7.945656648826683,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,8.0,,,,1,1,1,1,1,0,0,0,0,0
sh605005,2024-09-02,first_probe,1,首次试盘,1,-0.7087628865979356,0.8376288659793785,-2.1907216494845394,1,-2.0618556701030966,0.8376288659793785,-2.7061855670103108,1,-4.059278350515461,0.8376288659793785,-5.154639175257724,1,-5.0257731958762815,0.8376288659793785,-5.8634020618556715,1,5.219072164948435,19.845360824742286,-6.765463917525771,1,10.631443298969078,19.845360824742286,-6.765463917525771,1.0,18.0,18.0,18.0,18.0,19.0,,4.0,5.0,,,,1,1,1,1,1,0,0,0,1,0
sh605081,2025-04-11,first_probe,1,首次试盘,1,0.09041591320071429,2.2603978300180794,-3.2549728752260476,1,-0.0904159132007254,6.690777576853524,-3.2549728752260476,1,-2.2603978300180794,6.690777576853524,-4.068716094032554,1,-4.3399638336347195,6.690777576853524,-6.871609403254975,1,8.318264014466536,11.754068716094013,-9.132007233273054,1,21.880650994575035,35.623869801084986,-9.132007233273054,1.0,2.0,2.0,20.0,20.0,24.0,25.0,1.0,6.0,11.0,,,1,1,1,1,1,1,0,0,0,1
sh605118,2024-09-02,first_probe,1,首次试盘,1,0.5457025920873049,8.799454297407916,-0.8185538881309795,1,-1.0914051841746208,8.799454297407916,-4.297407912687589,1,-3.3424283765347895,8.799454297407916,-5.457025920873127,1,-6.343792633014999,8.799454297407916,-8.663028649386085,1,9.618008185538883,25.443383356070946,-8.663028649386085,1,14.665757162346505,25.443383356070946,-8.663028649386085,1.0,1.0,1.0,1.0,18.0,19.0,19.0,2.0,5.0,10.0,,,1,1,1,1,1,1,0,0,0,0
sh605298,2025-08-14,first_probe,1,首次试盘,1,3.569873748367436,6.660861993905098,-3.439268611232038,1,-3.134523291249447,6.660861993905098,-4.222899434044402,1,-3.569873748367436,6.660861993905098,-5.485415759686541,1,21.288637353069227,24.727905964301257,-5.485415759686541,1,79.79973878972572,103.74401393121464,-5.485415759686541,1,67.5663909447105,137.96255986068786,-5.485415759686541,1.0,1.0,1.0,7.0,7.0,8.0,9.0,1.0,4.0,,,,1,1,1,1,1,0,0,0,0,0
sh605303,2025-11-25,first_probe,1,首次试盘,1,-3.1061659712563805,1.1590171534538785,-3.5697728326379186,1,7.371349095966617,7.371349095966617,-3.5697728326379186,1,-0.649049605934171,11.868335651367644,-3.5697728326379186,1,-6.907742234585079,11.868335651367644,-15.716272600834492,1,-17.802503477051456,11.868335651367644,-18.868799258229018,0,,,,1.0,2.0,3.0,4.0,4.0,,,1.0,6.0,6.0,6.0,7.0,1,1,1,1,1,1,0,0,0,0
sh605369,2025-05-21,first_probe,1,首次试盘,1,-9.993270524899057,-7.267833109017497,-9.993270524899057,1,-12.415881561238217,-7.267833109017497,-12.920592193808877,1,-12.550471063257064,-7.267833109017497,-12.920592193808877,1,-8.68102288021534,-7.267833109017497,-13.290713324360704,1,-12.920592193808877,-7.267833109017497,-13.290713324360704,1,-33.78196500672948,-7.267833109017497,-37.14670255720054,,,,,,,,1.0,1.0,1.0,2.0,25.0,0,0,0,0,1,1,1,1,1,1
sz000004,2024-12-23,first_probe,1,首次试盘,1,-9.972299168975074,-8.144044321329657,-9.972299168975074,1,-13.961218836565104,-8.144044321329657,-27.03601108033241,1,-23.82271468144045,-8.144044321329657,-27.03601108033241,1,-27.368421052631586,-8.144044321329657,-32.9639889196676,1,-36.56509695290859,-8.144044321329657,-37.67313019390583,1,-28.975069252077567,-8.144044321329657,-42.659279778393355,,,,,,,,1.0,1.0,1.0,2.0,2.0,0,0,0,0,1,1,1,1,1,1
sz000004,2024-12-31,retest_probe,2,重新试盘,1,2.4566473988439252,3.973988439306364,-3.684971098265899,1,-9.537572254335258,4.046242774566489,-12.572254335260114,1,-3.1791907514450823,4.046242774566489,-12.572254335260114,1,-3.0346820809248554,4.046242774566489,-14.234104046242779,1,-14.161849710982654,4.046242774566489,-25.21676300578035,1,-8.59826589595375,5.419075144508678,-25.21676300578035,1.0,1.0,23.0,,,,,1.0,2.0,3.0,3.0,14.0,1,1,1,0,1,1,0,0,1,1
sz000007,2024-09-27,first_probe,1,首次试盘,1,10.08130081300811,10.08130081300811,1.6260162601625883,1,16.42276422764226,25.203252032520318,1.6260162601625883,1,5.040650406504055,25.203252032520318,1.6260162601625883,1,6.991869918699178,25.203252032520318,1.6260162601625883,1,9.430894308943083,25.203252032520318,1.6260162601625883,1,18.048780487804873,39.99999999999999,1.6260162601625883,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz000007,2024-11-11,retest_probe,2,重新试盘,1,1.049868766404205,2.887139107611536,-2.099737532808399,1,-2.2309711286089273,2.887139107611536,-3.8057742782152237,1,-7.349081364829402,2.887139107611536,-7.874015748031504,1,-7.349081364829402,2.887139107611536,-11.41732283464567,1,-4.5931758530183835,2.887139107611536,-11.41732283464567,1,-9.055118110236226,2.887139107611536,-16.14173228346457,1.0,,,,,,,2.0,4.0,6.0,9.0,39.0,1,1,0,0,1,1,0,0,1,1
sz000008,2025-08-21,first_probe,1,首次试盘,1,-0.666666666666671,0.0,-2.0000000000000018,1,-0.9999999999999898,0.6666666666666599,-2.0000000000000018,1,-4.0000000000000036,0.6666666666666599,-6.666666666666677,1,-6.999999999999995,0.6666666666666599,-7.666666666666666,1,-1.3333333333333308,0.6666666666666599,-8.000000000000007,1,-3.3333333333333326,1.0000000000000009,-8.000000000000007,1.0,,,,,,,4.0,5.0,11.0,,,1,1,0,0,1,1,0,0,1,1
sz000016,2024-09-03,first_probe,1,首次试盘,1,-3.7174721189591087,0.3717472118959231,-4.460966542750933,1,-7.063197026022305,0.3717472118959231,-8.17843866171003,1,-5.576208178438657,0.3717472118959231,-10.03717472118959,1,-3.3457249070631967,0.3717472118959231,-10.03717472118959,1,19.330855018587357,35.315985130111535,-10.03717472118959,1,137.17472118959105,187.73234200743497,-10.03717472118959,1.0,12.0,12.0,13.0,13.0,16.0,17.0,1.0,2.0,3.0,4.0,,1,1,1,1,1,1,0,0,1,1
sz000016,2024-11-04,retest_probe,2,重新试盘,1,0.1434720229555264,5.451936872309893,-9.038737446197986,1,-8.464849354375891,5.451936872309893,-17.93400286944046,1,-12.912482065997121,5.451936872309893,-17.93400286944046,1,-28.98134863701578,5.451936872309893,-29.268292682926834,1,-24.677187948350067,5.451936872309893,-32.42467718794835,1,-12.912482065997121,5.451936872309893,-32.42467718794835,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,1,1,1,0,1,1,0,0,0,1
sz000016,2025-02-24,retest_probe,3,重新试盘,1,-2.010968921389389,0.9140767824497242,-4.753199268738573,1,4.387568555758681,6.581352833638032,-4.753199268738573,1,5.301645338208405,6.581352833638032,-8.775137111517362,1,-0.9140767824497242,11.700182815356497,-8.775137111517362,1,-11.334552102376605,11.700182815356497,-13.711151736745887,1,-10.054844606946977,11.700182815356497,-32.17550274223034,1.0,2.0,3.0,6.0,6.0,,,1.0,4.0,5.0,20.0,25.0,1,1,1,1,1,1,0,0,0,1
sz000016,2025-06-25,retest_probe,4,重新试盘,1,-2.131782945736438,-0.387596899224818,-2.7131782945736593,1,0.0,0.5813953488372103,-2.7131782945736593,1,-1.3565891472868241,1.3565891472868241,-2.7131782945736593,1,0.9689922480620172,4.263565891472854,-2.7131782945736593,1,-4.651162790697683,4.651162790697683,-4.8449612403100755,1,8.914728682170537,9.883720930232553,-7.945736434108531,3.0,6.0,33.0,38.0,,,,14.0,21.0,,,,1,1,1,1,1,0,0,0,1,0
sz000017,2025-11-26,first_probe,1,首次试盘,1,-5.692108667529117,-1.9404915912031084,-5.821474773609314,1,0.5174644243208126,4.657179818887447,-5.821474773609314,1,0.1293661060802087,4.657179818887447,-5.821474773609314,1,7.89133247089262,10.34928848641654,-5.821474773609314,1,7.244501940491577,15.13583441138422,-5.821474773609314,0,,,,2.0,3.0,8.0,8.0,10.0,17.0,,1.0,1.0,,,,1,1,1,1,1,0,0,0,1,0
sz000020,2025-05-22,first_probe,1,首次试盘,1,-2.5040387722132462,2.6655896607431284,-2.9079159935379795,1,-1.1308562197092087,2.6655896607431284,-2.9079159935379795,1,1.050080775444262,2.6655896607431284,-3.0694668820678617,1,1.5347334410339197,2.6655896607431284,-3.0694668820678617,1,10.258481421647826,34.733441033925686,-3.0694668820678617,1,8.319870759289172,34.733441033925686,-3.0694668820678617,1.0,11.0,11.0,12.0,12.0,18.0,18.0,4.0,,,,,1,1,1,1,0,0,0,0,0,0
sz000020,2025-06-26,retest_probe,2,重新试盘,1,-2.437275985663079,0.35842293906811484,-3.010752688172047,1,1.5770609318996431,5.3046594982078865,-3.010752688172047,1,0.0,5.3046594982078865,-3.010752688172047,1,-3.2258064516129004,5.3046594982078865,-4.157706093189962,1,-5.232974910394262,5.3046594982078865,-6.308243727598562,1,3.2974910394265367,5.3046594982078865,-6.308243727598562,1.0,2.0,2.0,,,,,1.0,13.0,,,,1,1,1,0,1,0,0,0,0,0
sz000025,2024-09-27,first_probe,1,首次试盘,1,8.354755784061684,9.254498714652959,0.8997429305912519,1,1.670951156812328,19.151670951156795,0.8997429305912519,1,-0.5784061696658127,19.151670951156795,-1.6709511568123392,1,1.9922879177377784,19.151670951156795,-1.6709511568123392,1,16.77377892030849,40.03856041131104,-1.6709511568123392,1,19.215938303341893,40.03856041131104,-1.6709511568123392,1.0,1.0,1.0,1.0,2.0,2.0,16.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz000025,2025-04-01,retest_probe,2,重新试盘,1,2.2346368715083997,3.798882681564253,-1.2849162011173032,1,-7.932960893854735,8.212290502793307,-7.932960893854735,1,-14.748603351955303,8.212290502793307,-22.569832402234635,1,-2.178770949720654,8.212290502793307,-22.569832402234635,1,-6.424581005586583,18.491620111731866,-22.569832402234635,1,3.184357541899452,18.491620111731866,-22.569832402234635,1.0,1.0,2.0,2.0,12.0,12.0,,3.0,3.0,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0
sz000031,2025-04-16,first_probe,1,首次试盘,1,-0.3676470588235392,2.941176470588225,-3.308823529411775,1,0.7352941176470562,2.941176470588225,-3.308823529411775,1,-0.3676470588235392,3.308823529411753,-3.308823529411775,1,-4.044117647058831,5.1470588235293935,-6.985294117647067,1,-1.4705882352941235,5.1470588235293935,-6.985294117647067,1,-2.573529411764719,5.1470588235293935,-6.985294117647067,1.0,4.0,7.0,,,,,1.0,8.0,,,,1,1,1,0,1,0,0,0,0,0
